,Path,Canonical,Transcript
1308,NDBA_7_NAM_S0010_3,h a_X N _2 N a_X j _2 ts_ i m _1 G O _4 k ie n _5a G O _4 G O _4 d u kp _6b d u kp _6b ts_ M7 _4 b e J _6a ts_ O _1 k 7_X j _1,h a_X N _2 N a_X j _2 ts_ i m _1 G O _4 k ie n _5a G O _4 G O _4 d u kp _6b d u kp _6b ts_ M7 _4 b e J _6a ts_ O _1 k 7_X j _1
1309,CPT_Nu_6_S0004_42,ts_ uo t _6b m E _6a l a _1 l 7 n _5a,ts_ uo t _6b m E _6a l a _1 l 7 n _5a
1310,TTMK_7_NU_S0044_66,h wp a _1 x wp E _1 S a_X k _5b n 7 j _1 n 7 j _1,h wp a _1 x wp E _1 S a_X k _5b n 7 j _1 n 7 j _1
1311,THA_7_NU_S0043_55,k O n _2 t 7 _5a t 7 _5a r 7_X t _5b s u kp _5b d o Nm _6a x 7_X m _1 f u kp _6b i _5a ts_ i _5a,k O n _2 t 7 _5a t 7 _5a r 7_X t _5b s u kp _5b d o Nm _6a x 7_X m _1 f u kp _6b i _5a ts_ i _5a
1312,NTN_7_NU_S0042_11,t_h E w _1 t 7 _5a tS M7 N _2 m 7 j _5a tS 7 _3 t_h E_X J _2 N o j _1 J a _2 t_h M _5a h a j _1 k uo _3 h a _2 v a _2 k a k _5b b a n _6a,t_h E w _1 t 7 _5a tS M7 N _2 m 7 j _5a tS 7 _3 t_h E_X J _2 N o j _1 J a _2 t_h M _5a h a j _1 k uo _3 h a _2 v a _2 k a k _5b b a n _6a
1313,NTN_7_NU_S0042_85,d a p _5b l 7 j _2 ts_ a w _2 k o _1 a _6a,d a p _5b l 7 j _2 ts_ a w _2 k o _1 a _6a
1314,NT_7_NAM_S0009_3,d 7_X j _1 l a _2 n 7 j _1 t_h 7_X n _2 dZ O _5a dZ O _5a h wp E_X J _2 h E_X J _2,d 7_X j _1 l a _2 l 7 j _1 t_h 7_X n _2 dZ O _5a dZ O _5a h wp a n _2 h E_X J _2
1315,TTD_7_NAM_S0001_148,tS 7_X w _1 k M _5a ts_ E n _5a ts_ O _1 n O _1,tS 7_X w _1 k M _5a ts_ E n _5a ts_ O _1 n O _1
1316,NHM_7_NU_S0006_135,k e _3 t M _2 d O _5a m o j _4 x i _1 d e n _5a t e t _5b N wp ie n _1 d a n _5a t_h i _2 z 7_X n _1 ts_ u Nm _5a l a j _6a l a m _2 b E_X J _5a ts_ M N _1 b E_X J _5a dZ a_X j _2 d e _3 z 7_X N _1 ts_ u Nm _5a k u Nm _5a t o _3 t ie n _1 v a _2 tS 7 j _2 d 7_X t _5b,k e _3 t M _2 d O _5a m o j _4 x i _1 d e n _5a t e t _5b N wp ie n _1 d a n _5a t_h i _2 z 7_X n _1 ts_ u Nm _5a l a j _6a l a m _2 b E_X J _5a ts_ M N _1 b E_X J _5a dZ a_X j _2 d e _3 z 7_X N _1 ts_ u Nm _5a k u Nm _5a t o _3 t ie n _1 v a _2 tS 7 j _2 d 7_X t _5b
1317,NDBA_7_NAM_S0010_35,t 7 _5a f a t _5b h ie n _6a r a _1 m i J _2 k O _5a ts_ ie k _5b m u j _4,t 7 _5a f a t _5b h ie n _6a r a _1 m i J _2 k O _5a ts_ ie k _5b m u j _4
1318,TQA_7_NAM_S0045_269,G E p _5b d u Nm _5a l a _2 a _1 n o j _5a v 7 j _5a h a j _1 d a n _2 k O _2 h a _6a k E_X J _5a r E w _1 m M N _2,G E p _5b d u Nm _5a l a _2 a _1 n o j _5a v 7 j _5a h a j _1 d a n _2 k O _2 h a _6a k E_X J _5a r E w _1 m M N _2
1319,NHM_7_NU_S0006_40,dZ 7 _2 m i J _2 h O j _3 b a n _6a h a_X j _4 S M _3 z u Nm _6a k 7_X w _1 v i _2 S a w _1 d e _3 h O j _3 d a p _5b v 7 j _5a b a n _6a v e _2 n o j _6a z u Nm _1 k 7_X w _1 ts_ wp ie n _6a,dZ 7 _2 m i J _2 h O j _3 b a n _6a h a_X j _4 s M _3 z u Nm _6a k 7_X w _1 v i _2 s a w _1 d e _3 h O j _3 d a p _5b v 7 j _5a b a n _6a v e _2 n o j _6a z u Nm _1 k 7_X w _1 ts_ wp ie n _6a
1320,TTD_7_NAM_S0001_28,t a _1 ie w _1 ts_ u _5a l a_X m _5a,t a _1 ie w _1 ts_ u _5a l a_X m _5a
1321,CNBA_Nu_6_S0003_141,k a _5a m a_X N _1 l a k _6b m E _6a f 7_X n _2 h a j _1,k a _5a m a_X N _1 l a k _6b m E _6a f 7_X n _2 h a j _1
1322,TTMK_7_NU_S0044_148,m O _3 v E t _6b x wp a_X m _2 x wp a_X m _2 J M _1 k a j _5a S M N _2 tS 7_X w _1 v M7 _2 z a_X j _2 v M7 _2 k M N _5a dZ u p _5b ts_ u Nm _5a z e _4 z a N _2 m o _3 v 7 _4 k a k _5b h a t _6b k M N _5a,m O _3 v E t _6b x wp a_X m _2 x wp a_X m _2 J M _1 k a j _5a S M N _2 tS 7_X w _1 v M7 _2 dZ a_X j _2 v M7 _2 k M N _5a dZ u p _5b ts_ u Nm _5a z e _4 z a N _2 m o _3 v 7 _4 k a k _5b h a t _6b k M N _5a
1323,NDBA_7_NAM_S0010_9,t 7 _5a f a t _5b h ie n _6a r a _1 m i J _2 k O _5a ts_ ie k _5b m u j _4,t 7 _5a f a t _5b h ie n _6a z a _1 m i J _2 k O _5a ts_ ie k _5b m u j _4
1324,NTM_Nam_6_S00010_54,k O n _1 k a _5a k O _5a dZ i _2,k O n _1 k a _5a k O _5a dZ i _2
1325,NMA_7_NU_S0002_33,k uo j _5a k u Nm _2 l a _2 k a j _5a d uo j _1,k uo j _5a k u Nm _2 l a _2 k a j _5a d uo j _1
1326,TPA_Nu_6_S0009_108,d M7 k _6b m E _6a ie w _1 t_h M7 N _1 ts_ a_X m _1 S O_X kp _5b b a _1 k o _1 k O n _1 G a j _5a l 7 n _5a J E_X J _1 J M _1 t_h o j _3,d M7 k _6b m E _6a ie w _1 t_h M7 N _1 ts_ a_X m _1 S O_X kp _5b b a _1 k o _1 k O n _1 G a j _5a l 7 n _5a J E_X J _1 J M _1 t_h o j _3
1327,THA_7_NU_S0043_136,m M N _2 v u j _1 r o j _2 l a j _6a d i _1,m M N _2 v u j _1 r o j _2 l a j _6a d i _1
1328,ĐNK_7_NU_S0048_159,k a _3 t wp a n _5a ts_ i m _1 k u _1,k a _3 t wp a n _5a ts_ i m _1 k u _1
1329,PC_7_NAM_S0004_97,v i _2 S a w _1 b a n _6a l a j _6a t_h i k _5b v e _2 k wp e _1,v i _2 s a w _1 b a n _6a l a j _6a t_h i k _5b v e _2 k wp e _1
1330,GQM_Nam_6_S0006_86,d e m _1 d e m _1 n a N _2 N 7_X n _1 N a _1 h a t _5b,d e m _1 d e m _1 n a N _2 N 7_X n _1 N a _1 h a t _5b
1331,TTMK_7_NU_S0044_71,m uo n _1 t_h u _5a m M N _2 v u j _1,m uo n _1 t_h u _5a m M N _2 v u j _1
1332,TQA_7_NAM_S0045_262,k 7_X w _1 t_h 7 _1 n a w _2 ts_ O _1 t_h 7_X j _5a b 7 _2 tS E _1 r 7_X t _5b v u j _1 x i _1 k O _5a x E_X k _5b d e n _5a,k 7_X w _1 t_h 7 _1 n a w _2 ts_ O _1 t_h 7_X j _5a b 7 _2 tS E _1 r 7_X t _5b v u j _1 x i _1 k O _5a x E_X k _5b d e n _5a
1333,MK_7_NAM_S0005_177,d M7 k _6b k 7_X w _6a d O_X kp _6b tS M7 k _5b d i _1,d M7 k _6b k 7_X w _6a d O_X kp _6b tS M7 k _5b d i _1
1334,PTL_7_NU_S0008_75,k a _5a S 7_X w _5a m E _6a t_h a _1 t M N _2 d M7 _5a k O n _1 tS O_X Nm _1 m ie N _6a d e n _5a n 7 j _1 n O _5a m uo n _5a m a _2 x o Nm _1 l a m _2 d a_X w _1 k O n _1,k a _5a s 7_X w _5a m E _6a t_h a _1 t M N _2 d M7 _5a k O n _1 tS O_X Nm _1 m ie N _6a d e n _5a l 7 j _1 l O _5a m uo n _5a m a _2 x o Nm _1 l a m _2 d a_X w _1 k O n _1
1335,CPT_Nu_6_S0004_105,S a N _5a S a N _5a m E _6a z 7_X n _4 ts_ u _5a d i _1 k ie m _5a k ie m _5a a_X n _1,s a N _5a s a N _5a m E _6a z 7_X n _4 ts_ u _5a d i _1 k ie m _5a k ie m _5a a_X n _1
1336,GQM_Nam_6_S0006_96,k a k _5b E m _1 v M7 _2 d M7 k _6b d O_X kp _6b b a j _2 n a N _2 t ie n _1 k a _5a,k a k _5b E m _1 v M7 _2 d M7 k _6b d O_X kp _6b b a j _2 n a N _2 t ie n _1 k a _5a
1337,LXT_Nam_6_S0008_49,G a _2 tS o Nm _5a x o Nm _1 k O _5a a j _1 d e _3 r a _1 l e J _6a r 7_X t _5b b uo n _2,G a _2 tS o Nm _5a x o Nm _1 k O _5a a j _1 d e _3 r a _1 l e J _6a r 7_X t _5b b uo n _2
1338,NMA_7_NU_S0002_42,ts_ 7_X n _1 d 7_X p _6b dZ i _2 k u Nm _4 n a t _5b,ts_ 7_X n _1 d 7_X p _6b dZ i _2 k u Nm _4 n a t _5b
1339,THA_Nu_6_S00042_198,m a _5a k O _5a k wp a _2 ts_ O _1 k a _3 J a _2,m a _5a k O _5a k wp a _2 ts_ O _1 k a _3 J a _2
1340,PTL_7_NU_S0008_131,u j _2 h a j _1 m M7 j _1 dZ 7_X j _1,u j _2 h a j _1 m M7 j _1 dZ 7_X j _1
1341,ĐNK_7_NU_S0048_223,ts_ O n _6a i _5a b e _1 x o Nm _1 t 7 _5a x o Nm _1 b a_X t _5b ts_ i m _1 d 7_X w _1 t o j _6a N ie p _6b n O _5a,ts_ O n _6a i _5a b e _1 x o Nm _1 t 7 _5a x o Nm _1 b a_X t _5b ts_ i m _1 d 7_X w _1 t o j _6a N ie p _6b n O _5a
1342,CNBA_Nu_6_S0003_131,ts_ u _5a d a N _1 k o _5a t i m _2 m E _6a t_h i _2 t M _2 d a_X N _2 s a _1 ts_ 7 t _6b h ie n _6a r a _1 m o t _6b k O n _1 k a _5a m 7_X p _6b,ts_ u _5a d a N _1 k o _5a t i m _2 m E _6a t_h i _2 t M _2 d a_X N _2 s a _1 ts_ 7 t _6b h ie n _6a z a _1 m o t _6b k O n _1 k a _5a m 7_X p _6b
1343,NQH_7_NAM_S0049_61,k o _1 dZ a w _5a l 7 p _5b E m _1,k o _1 dZ a w _5a l 7 p _5b E m _1
1344,TQA_7_NAM_S0045_266,n 7 _3 d 7_X j _2 h wp a _1 tS a_X N _5a,n 7 _3 d 7_X j _2 h wp a _1 tS a_X N _5a
1345,NHM_7_NU_S0006_175,J a _2 v uo _1 J 7_X n _6a k wp a _2 r o j _2 k a m _3 7 n _1 ts_ u _3 J 7_X n _1 k uo _3 m E w _2 r 7_X t _5b ts_ 7_X n _1 t_h E_X J _2,J a _2 v uo _1 J 7_X n _6a k wp a _2 z o j _2 k a m _3 7 n _1 ts_ u _3 J 7_X n _1 k uo _3 m E w _2 z 7_X t _5b ts_ 7_X n _1 t_h E_X J _2
1346,TPA_Nu_6_S0009_33,ts_ u _5a G a _2 k wp a n _1 tS O_X Nm _6a,ts_ u _5a G a _2 k wp a n _1 tS O_X Nm _6a
1347,NMA_7_NU_S0002_181,v M7 n _2 S a_X w _1 G a _2 b 7 j _5a dZ u n _1 l e n _1,v M7 n _2 s a_X w _1 G a _2 m 7 j _5a dZ u n _1 l e n _1
1348,NNM_Nu_6_S00045_30,ts_ u Nm _5a m i J _2 k u Nm _2 J a_X w _1 t i m _2 t ie N _5a k O _5a v 7_X n _2 7_X p _5b J E _5a,ts_ u Nm _5a m i J _2 k u Nm _2 J a_X w _1 t i m _2 t ie N _5a k O _5a v 7_X n _2 7_X p _5b J E _5a
1349,PTT_7_NU_S0041_46,a j _1 k u Nm _4 ie w _1 k wp i _5a ts_ i _6a,a j _1 k u Nm _4 ie w _1 k wp i _5a ts_ i _6a
1350,NHM_7_NU_S0006_161,l 7_X p _6b t M k _5b E_X J _1 m a_X j _1 ts_ O _1 m E w _2 m o t _6b b o _6a h ie _1 v a _2 ts_ ie k _5b a w _5a x wp a k _5b,l 7_X p _6b t M k _5b E_X J _1 m a_X j _1 ts_ O _1 m E w _2 m o t _6b b o _6a h ie _1 v a _2 ts_ ie k _5b a w _5a x wp a k _5b
1351,TPA_Nu_6_S0009_30,b 7_X j _1 dZ 7 _2 ts_ u Nm _5a m i J _2 d O_X kp _6b t ie p _5b b a j _2 ts_ u _5a G a _2 k wp a n _1 tS O_X Nm _6a h a j _1 d i _1,b 7_X j _1 dZ 7 _2 ts_ u Nm _5a m i J _2 d O_X kp _6b t ie p _5b b a j _2 ts_ u _5a G a _2 k wp a n _1 tS O_X Nm _6a h a j _1 d i _1
1352,ĐNK_7_NU_S0048_281,tS M7 k _5b x i _1 b i _6a b O _3 v a w _2 l o Nm _2,tS M7 k _5b x i _1 b i _6a b O _3 v a w _2 l o Nm _2
1353,HYT_Nu_6_S0005_68,S a_X w _1 d 7_X j _1 k O n _1 s i n _1 d M7 k _6b d O_X kp _6b b a j _2 n a N _2 t ie n _1 k a _5a,S a_X w _1 d 7_X j _1 k O n _1 s i n _1 d M7 k _6b d O_X kp _6b b a j _2 n a N _2 t ie n _1 k a _5a
1354,TPA_Nu_6_S0009_161,t o j _1 d a_X t _6b v a w _2 t u j _5a J M N _4 dZ i _2 t o t _5b J 7_X t _5b m i J _2 d a _4 l a m _2 tS O_X Nm _1 n a_X m _1,t o j _1 d a_X t _6b v a w _2 t u j _5a J M N _4 dZ i _2 t o t _5b J 7_X t _5b m i J _2 d a _4 l a m _2 tS O_X Nm _1 n a_X m _1
1355,TQA_7_NAM_S0045_35,ts_ i m _1 E n _5a,ts_ i m _1 E n _5a
1356,HYT_Nu_6_S0005_55,d e n _5a l M7 t _6b k u n _5a n O _5a l M7 t _5b J M _1 m uo _5a l M7 n _6a,d e n _5a l M7 t _6b k u n _5a n O _5a l M7 t _5b J M _1 m uo _5a l M7 n _6a
1357,TTMK_7_NU_S0044_46,E n _5a b a_X j _1 ts_ a w _1 k E_X J _5a v 7_X j _4,E n _5a b a_X j _1 ts_ a w _1 k E_X J _5a v 7_X j _4
1358,TTMK_7_NU_S0044_156,ts_ i m _1 S E _3 S o Nm _5a 7 _3 tS e n _1 k 7_X j _1 n e n _1 f a j _3 b a m _5a v a w _2 k E_X J _2 k 7_X j _1 b a_X N _2 k a _3 h a j _1 ts_ 7_X n _1 ts_ O _1 x O j _3 N a _4,ts_ i m _1 S E _3 S o Nm _5a 7 _3 tS e n _1 k 7_X j _1 n e n _1 f a j _3 b a m _5a v a w _2 k E_X J _2 k 7_X j _1 b a_X N _2 k a _3 h a j _1 ts_ 7_X n _1 ts_ O _1 x O j _3 N a _4
1359,TTD_7_NAM_S0001_105,m o j _4 l 7_X n _2 t 7 _5a d i _1 h O_X kp _6b v e _2 n O _5a t_h M7 N _2 v 7_X j _4 d uo j _1 v a _2 ts_ a_X j _6a d e n _5a ts_ o _4 t 7 _5a,m o j _4 l 7_X n _2 t 7 _5a d i _1 h O_X kp _6b v e _2 n O _5a t_h M7 N _2 v 7_X j _4 d uo j _1 v a _2 ts_ a_X j _6a d e n _5a ts_ o _4 t 7 _5a
1360,NTN_7_NU_S0042_45,k 7_X w _6a v a _2 t 7 _5a k u Nm _2 d O_X kp _6b t ie p _5b b a j _2 t_h 7 _1 k o _1 dZ a w _5a l 7 p _5b E m _1 J E _5a,k 7_X w _6a v a _2 t 7 _5a k u Nm _2 d O_X kp _6b t ie p _5b b a j _2 t_h 7 _1 k o _1 dZ a w _5a l 7 p _5b E m _1 J E _5a
1361,TPA_Nu_6_S0009_82,t_h M7 N _1 m E _6a t_h M7 N _1 m E _6a m a _2 k O n _2 k O _6a ts_ 7_X w _6a r o j _2 m 7 j _5a v e _2 t_h a_X m _1 m E _6a,t_h M7 N _1 m E _6a t_h M7 N _1 m E _6a m a _2 k O n _2 k O _6a ts_ 7_X w _6a r o j _2 m 7 j _5a v e _2 t_h a_X m _1 m E _6a
1362,NMA_7_NU_S0002_31,r M N _2 k u Nm _4 k O _5a k E _3 a k _5b,r M N _2 k u Nm _4 k O _5a k E _3 a k _5b
1363,ĐNK_7_NU_S0048_1,ts_ i _1 7 j _1 b 7_X j _1 dZ 7 _2 ts_ u Nm _5a t a _1 k u Nm _2 d O_X kp _6b b a j _2 ts_ i m _1 E n _5a,ts_ i _1 7 j _1 b 7_X j _1 dZ 7 _2 ts_ u Nm _5a t a _1 k u Nm _2 d O_X kp _6b b a j _2 ts_ i m _1 E n _5a
1364,NTN_7_NU_S0042_2,h a _2 v a _2 k a k _5b b a n _6a t_h M7 N _2 tS O _2 ts_ wp ie n _6a v e _2 N o j _1 tS M7 N _2 d a N _1 s 7_X j _1,h a _2 v a _2 k a k _5b b a n _6a t_h M7 N _2 tS O _2 ts_ wp ie n _6a v e _2 N o j _1 tS M7 N _2 d a N _1 s 7_X j _1
1365,TTMK_7_NU_S0044_132,t_h E w _1 t 7 _5a b o _6a f 7_X n _6a i m _1 d 7_X m _6a tS O_X Nm _1 J M N _4 k 7_X w _1 tS e n _1 tS a _3 l 7 j _2 ts_ O _1 k 7_X w _1 h O j _3 7 _3 d 7_X w _1,t_h E w _1 t 7 _5a b o _6a f 7_X n _6a i m _1 d 7_X m _6a tS O_X Nm _1 J M N _4 k 7_X w _1 tS e n _1 tS a _3 l 7 j _2 ts_ O _1 k 7_X w _1 h O j _3 7 _3 d 7_X w _1
1366,LXT_Nam_6_S0008_3,t 7 _5a d O_X kp _6b tS M7 k _5b J E _5a,t 7 _5a d O_X kp _6b tS M7 k _5b J E _5a
1367,CPT_Nu_6_S0004_35,t 7 _5a d o _5a b a n _6a ts_ uo t _6b u t _5b h 7 n _5a h 7 _3 k e _3 t ie p _5b v 7 j _5a m E _6a v e _2 k O n _1 dZ i _2,t 7 _5a d o _5a b a n _6a ts_ uo t _6b u t _5b h 7 n _5a h 7 _3 k e _3 t ie p _5b v 7 j _5a m E _6a v e _2 k O n _1 dZ i _2
1368,ĐNK_7_NU_S0048_175,t 7 _5a G E p _5b d u Nm _5a l a _2,t 7 _5a G E p _5b d u Nm _5a l a _2
1369,THA_Nu_6_S00042_98,ts_ O _5a s u _2 l u _2 l u _2 d i _1 r a _1 N O _4,ts_ O _5a s u _2 l u _2 l u _2 d i _1 r a _1 N O _4
1370,PTL_7_NU_S0008_32,tS a w _1 d o j _3 n a w _2 k u Nm _2 b a n _6a t_h M k _6b h E_X J _2 v 7 j _5a m i J _2 J E _5a,tS a w _1 d o j _3 n a w _2 k u Nm _2 b a n _6a t_h M k _6b h E_X J _2 v 7 j _5a m i J _2 J E _5a
1371,TTMK_7_NU_S0044_192,n O _5a s wp E _2 J M N _4 k E_X J _2 tS a_X N _5a t M7 j _1 t a_X n _5a d O n _5a n a_X N _5a m a_X t _6b tS 7 j _2 v a _2 S u Nm _1 S M7 N _5a x o n _1 t a _3 x i _1 N E _1 S 7 n _1 k a _1 h O t _5b,n O _5a s wp E _2 J M N _4 k E_X J _2 tS a_X N _5a t M7 j _1 t a_X n _5a d O n _5a n a_X N _5a m a_X t _6b tS 7 j _2 v a _2 S u Nm _1 S M7 N _5a x o n _1 t a _3 x i _1 N E _1 S 7 n _1 k a _1 h O t _5b
1372,NTN_7_NU_S0042_90,s E m _1 ts_ u Nm _5a E m _1 h O_X kp _6b b a j _2,s E m _1 ts_ u Nm _5a E m _1 h O_X kp _6b b a j _2
1373,NDBA_7_NAM_S0010_22,v O j _1 v O j _1 d a _4 z u Nm _2 ts_ ie k _5b m u j _4 z a j _2 l a m _2 dZ i _2 d e _3 z u Nm _2 k a k _5b b a n _6a tS o Nm _2 k 7_X j _1,v O j _1 v O j _1 d a _4 z u Nm _2 ts_ ie k _5b m u j _4 z a j _2 l a m _2 dZ i _2 d e _3 z u Nm _2 k a k _5b b a n _6a tS o Nm _2 k 7_X j _1
1374,CPT_Nu_6_S0004_87,n M7 _3 t_h 7_X n _1 tS e n _1 k uo _3 n a N _2 J M _1 m o t _6b k o _1 b E _5a,n M7 _3 t_h 7_X n _1 tS e n _1 k uo _3 n a N _2 J M _1 m o t _6b k o _1 b E _5a
1375,ĐNK_7_NU_S0048_97,v a _2 J O _3 J M _1 k wp a _3 7 t _5b k o _5a r 7 t _5b r M7 n _5a k o _5a r M7 n _5a k a_X p _6b m O _3 t_h E_X J _1 m E_X J _3 k uo _3 k uo _3 m i J _2,v a _2 J O _3 J M _1 k wp a _3 7 t _5b k o _5a r 7 t _5b r M7 n _5a k o _5a r M7 n _5a k a_X p _6b m O _3 t_h E_X J _1 m E_X J _3 k uo _3 k uo _3 m i J _2
1376,ĐNL_Nu_6_S0007_72,b a n _6a v a _2 t 7 _5a t_h 7_X j _5a k a _5a v a _2 ts_ i m _1 k u Nm _2 d i _1 ts_ 7 j _1 n M7 _4 d O _5a,b a n _6a v a _2 t 7 _5a t_h 7_X j _5a k a _5a v a _2 ts_ i m _1 k u Nm _2 d i _1 ts_ 7 j _1 n M7 _4 d O _5a
1377,NMA_7_NU_S0002_163,d u Nm _5a r o j _2 a j _1 d O _5a,d u Nm _5a r o j _2 a j _1 d O _5a
1378,LXT_Nam_6_S0008_26,t_h E w _1 b a n _6a J M N _4 i _5a n a w _2 d u Nm _5a,t_h E w _1 b a n _6a J M N _4 i _5a n a w _2 d u Nm _5a
1379,GQM_Nam_6_S0006_33,k O n _1 k O n _2 G a_X p _6b m o t _6b k O n _1 ts_ u _5a r 7_X t _5b h ie n _2,k O n _1 k O n _2 G a_X p _6b m o t _6b k O n _1 ts_ u _5a r 7_X t _5b h ie n _2
1380,TTMK_7_NU_S0044_211,k a _3 ts_ i m _1 v a _2 h wp a _1 k u Nm _2 t o _1 d ie m _3 ts_ O _1 k uo k _6b S o Nm _5a tS 7 _3 n e n _1 t M7 j _1 d E p _6b h 7 n _1,k a _3 ts_ i m _1 v a _2 h wp a _1 k u Nm _2 t o _1 d ie m _3 ts_ O _1 k uo k _6b S o Nm _5a tS 7 _3 n e n _1 t M7 j _1 d E p _6b h 7 n _1
1381,NQH_7_NAM_S0049_6,v a _2 t M7 N _3 t M7 N _6a b ie t _5b b a w _1 d ie w _2,v a _2 t M7 N _3 t M7 N _6a b ie t _5b b a w _1 d ie w _2
1382,THA_Nu_6_S00042_207,G a _2 d a p _5b ts_ i _6a l a m _2 d e _3 k O _5a l uo _5a ts_ O _1 l u _4 J O _3,G a _2 d a p _5b ts_ i _6a l a m _2 d e _3 k O _5a l uo _5a ts_ O _1 l u _4 J O _3
1383,TTT_Nu_6_S00049_47,b a n _6a tS a _3 l 7 j _2 d u Nm _5a r o j _2,b a n _6a tS a _3 l 7 j _2 d u Nm _5a r o j _2
1384,NTM_Nam_6_S00010_17,k O _5a G a w _5a m u kp _5b n M7 k _5b,k O _5a G a w _5a m u kp _5b n M7 k _5b
1385,NHM_7_NU_S0006_185,h a_X j _4 m a_X w _1 d e n _5a dZ u p _5b N a j _2 b a _5a t M7 k _5b ts_ u _3 J 7_X n _1 t o j _1 v 7 j _5a m a_X w _1 l e n _1 k E w _3 N a j _2 ts_ e t _5b v i _2 k a m _3 l E_X J _6a,h a_X j _4 m a_X w _1 d e n _5a dZ u p _5b N a j _2 b a _5a t M7 k _5b ts_ u _3 J 7_X n _1 t o j _1 v 7 j _5a m a_X w _1 l e n _1 k E w _3 N a j _2 ts_ e t _5b v i _2 k a m _3 l E_X J _6a
1386,ĐNK_7_NU_S0048_239,b a n _6a tS a _3 l 7 j _2 t_h e _5a n a w _2,b a n _6a tS a _3 l 7 j _2 t_h e _5a n a w _2
1387,PTT_7_NU_S0041_26,d o Nm _1 7_X p _5b u _3 m 7_X m _2 S o Nm _5a d e _3 s wp 7_X n _1 d e _3 s wp 7_X n _1 v e _2 k 7_X j _1 k o j _5a d 7_X m _1 ts_ o j _2 n a_X j _3 l o kp _6b,d o Nm _1 7_X p _5b u _3 m 7_X m _2 S o Nm _5a d e _3 s wp 7_X n _1 d e _3 s wp 7_X n _1 v e _2 k 7_X j _1 k o j _5a d 7_X m _1 ts_ o j _2 n a_X j _3 l o kp _6b
1388,NQH_7_NAM_S0049_120,ts_ u Nm _5a E m _1 ie w _1 k wp i _5a k o _1 n o j _5a v a w _2 x o _3 n a w _2 v 7_X j _6a,ts_ u Nm _5a E m _1 ie w _1 k wp i _5a k o _1 n o j _5a v a w _2 x o _3 n a w _2 v 7_X j _6a
1389,CPT_Nu_6_S0004_48,d O _5a d O _5a l a _2 k O n _1 m E w _2,d O _5a d O _5a l a _2 k O n _1 m E w _2
1390,ĐNK_7_NU_S0048_306,t 7 _5a m uo n _5a n O j _5a v 7 j _5a k a k _5b k 7_X w _6a 7_X j _5a,t 7 _5a m uo n _5a n O j _5a v 7 j _5a k a k _5b k 7_X w _6a 7_X j _5a
1391,NPC_7_NU_S0047_2,m o j _4 l M7 t _6b t 7 _5a x O j _3 k 7_X w _6a tS a _3 l 7 j _2 v a _2 k 7_X w _6a h O j _3 t 7 _5a tS a _3 l 7 j _2 J E _5a,m o j _4 l M7 t _6b t 7 _5a x O j _3 k 7_X w _6a tS a _3 l 7 j _2 v a _2 k 7_X w _6a h O j _3 t 7 _5a tS a _3 l 7 j _2 J E _5a
1392,LXT_Nam_6_S0008_135,n O _5a a n _1 u j _3 r o j _2 G M j _3 t a_X N _6a b o Nm _1 h o Nm _2 ts_ ie k _5b x a_X n _1 v a N _2 O_X Nm _5a,n O _5a a n _1 u j _3 r o j _2 G M j _3 t a_X N _6a b o Nm _1 h o Nm _2 ts_ ie k _5b x a_X n _1 v a N _2 O_X Nm _5a
1393,ĐNK_7_NU_S0048_61,t 7 _5a d O_X kp _6b d wp a n _6a m o t _6b,t 7 _5a d O_X kp _6b d wp a n _6a m o t _6b
1394,LXT_Nam_6_S0008_44,t M _2 d O _5a ts_ u _5a ts_ a _3 z a m _5a h E_X k _6b S E_X k _5b a j _1 n M7 _4,t M _2 d O _5a ts_ u _5a ts_ a _3 z a m _5a h E_X k _6b S E_X k _5b a j _1 n M7 _4
1395,TQA_7_NAM_S0045_101,t M _2 tS e n _1 n e n _2 tS 7 j _2 s E_X J _1 t_h a_X m _3 dZ o Nm _5a J M _1 k O _5a h a N _2 tS a_X m _1 ts_ ie k _5b,t M _2 tS e n _1 n e n _2 tS 7 j _2 s E_X J _1 t_h a_X m _3 dZ o Nm _5a J M _1 k O _5a h a N _2 tS a_X m _1 ts_ ie k _5b
1396,ĐNK_7_NU_S0048_203,S a_X w _1 x i _1 k 7_X w _6a d O_X kp _6b k 7_X w _1 ts_ wp ie n _6a b a j _2 d O_X kp _6b n a_X j _2 r o j _2,S a_X w _1 x i _1 k 7_X w _6a d O_X kp _6b k 7_X w _1 ts_ wp ie n _6a b a j _2 d O_X kp _6b n a_X j _2 r o j _2
1397,CNBA_Nu_6_S0003_64,tS e n _1 m a_X t _6b b ie n _3 b O n _6a k a _5a ts_ uo n _2 h a_X m _1 h 7 _3 l M7 t _5b d i _1,tS e n _1 m a_X t _6b b ie n _3 b O n _6a k a _5a ts_ uo n _2 h a_X m _1 h 7 _3 l M7 t _5b d i _1
1398,PTT_7_NU_S0041_7,a j _1 k u Nm _4 ie w _1 k wp i _5a ts_ i _6a,a j _1 k u Nm _4 ie w _1 k wp i _5a ts_ i _6a
1399,TTMK_7_NU_S0044_281,m o j _4 l M7 _5a h a j _1 tS M N _5a,m o j _4 l M7 _5a h a j _1 ts_ M N _5a
