,Path,Canonical,Transcript
1885,LXT_Nam_6_S0008_59,G a _2 tS o Nm _5a S 7 _6a ts_ a_X j _6a m 7_X t _5b,G a _2 tS o Nm _5a S 7 _6a ts_ a_X j _6a m 7_X t _5b
1886,MK_7_NU_S0007_6,t 7 _5a r 7_X t _5b ie w _1 k a _3 J a _2 k uo _3 t 7 _5a,t 7 _5a z 7_X t _5b ie w _1 k a _3 J a _2 k uo _3 t 7 _5a
1887,ĐNK_7_NU_S0048_260,t_h i _2 r a _1 S 7 n _1 k a _1 d a _4 b i _6a J o t _5b tS O_X Nm _1 l o Nm _2,t_h i _2 z a _1 S 7 n _1 k a _1 d a _4 b i _6a J o t _5b tS O_X Nm _1 l o Nm _2
1888,ĐNK_7_NU_S0048_193,t o j _5a r o j _2 ts_ a_X N _3 a j _1 ts_ O _1 k O n _1 ts_ i m _1 x o n _5a x o _3 m o t _6b dZ O t _6b n M7 k _5b,t o j _5a r o j _2 ts_ a_X N _3 a j _1 ts_ O _1 k O n _1 ts_ i m _1 x o n _5a x o _3 m o t _6b dZ O t _6b n M7 k _5b
1889,TTD_7_NAM_S0001_87,ts_ a_X w _5a k a m _3 7 n _1 b a k _5b v i _2 b a k _5b d a _4 x E n _1 ts_ a_X w _5a,ts_ a_X w _5a k a m _3 7 n _1 b a k _5b v i _2 b a k _5b d a _4 x E n _1 ts_ a_X w _5a
1890,NTM_Nam_6_S00010_55,k O n _1 k a _5a k O _5a v a_X j _3,k O n _1 k a _5a k O _5a v a_X j _3
1891,TPA_Nu_6_S0009_136,S O_X kp _5b k O n _1 v M7 _2 n O j _5a s O_X Nm _1 t_h i _2 k o _1 ts_ i _6a h a j _1 b ie n _5a b ie n _5a N a_X j _1 t_h E_X J _2 k O n _1 J e n _6a v a _2 s E _1 ts_ i _3 S uo t _5b d 7 j _2,s O_X kp _5b k O n _1 v M7 _2 n O j _5a s O_X Nm _1 t_h i _2 k o _1 ts_ i _6a h a j _1 b ie n _5a b ie n _5a N a_X j _1 t_h E_X J _2 k O n _1 J e n _6a v a _2 s E _1 ts_ i _3 S uo t _5b d 7 j _2
1892,TTD_7_NAM_S0001_170,d 7_X j _5a s O_X Nm _1 r o j _2 b 7_X j _1 dZ 7 _2 k o _1 ts_ i _3 d a_X k _6b d ie m _3 d i _1,d 7_X j _5a s O_X Nm _1 r o j _2 b 7_X j _1 dZ 7 _2 k o _1 ts_ i _3 d a_X k _6b d ie m _3 d i _1
1893,HYT_Nu_6_S0005_38,d O _5a l a _2 k O n _1 m E w _2,d O _5a l a _2 k O n _1 m E w _2
1894,ĐNK_7_NU_S0048_230,t_h a _1 t_h ie t _5b n O j _5a b a n _6a h a_X j _1 a_X n _1 t o j _1 d i _1,t_h a _1 t_h ie t _5b n O j _5a b a n _6a h a_X j _1 a_X n _1 t o j _1 d i _1
1895,NNM_Nu_6_S00045_56,h a j _1 ts_ u _5a l 7 n _6a ts_ a_X j _6a S a N _1 J a _2 E m _1 u t _5b,h a j _1 ts_ u _5a l 7 n _6a ts_ a_X j _6a S a N _1 J a _2 E m _1 u t _5b
1896,NMA_7_NU_S0002_208,N M7 j _2 z 7_X n _1 k a _3 n M7 k _5b v e _2 dZ o _4 t o _3 7 _3 d e n _2 h u Nm _2 f u _5a t_h O _6a,N M7 j _2 z 7_X n _1 k a _3 n M7 k _5b v e _2 dZ o _4 t o _3 7 _3 d e n _2 h u Nm _2 f u _5a t_h O _6a
1897,ĐNK_7_NU_S0048_129,ts_ i m _1 dZ i _2 b a w _5a h ie w _6a m uo _2 s wp 7_X n _1 S a N _1,ts_ i m _1 dZ i _2 b a w _5a h ie w _6a m uo _2 s wp 7_X n _1 S a N _1
1898,TTD_7_NAM_S0001_145,k O _5a E_X J _5a m a_X t _6b tS 7 j _2 k O _5a E_X J _5a m a_X t _6b tS a_X N _1 t O _3,k O _5a E_X J _5a m a_X t _6b tS 7 j _2 k O _5a E_X J _5a m a_X t _6b tS a_X N _1 t O _3
1899,THA_Nu_6_S00042_145,z a_X n _6a k O n _1 l a _2 d M N _2 m 7 _3 k M7 _3 ts_ O _1 N M7 j _2 l a _6a,z a_X n _6a k O n _1 l a _2 d M N _2 m 7 _3 k M7 _3 ts_ O _1 N M7 j _2 l a _6a
1900,THA_Nu_6_S00042_150,k a k _5b k O n _1 7 j _1 m 7 _3 k M7 _3 ts_ O _1 m E _6a,k a k _5b k O n _1 7 j _1 m 7 _3 k M7 _3 ts_ O _1 m E _6a
1901,LDMT_Nam_6_S00047_27,h M7 _5a m a _2 ts_ a _3 l a m _2 dZ i _2 t_h i _2 t e _6a k wp a _5a,h M7 _5a m a _2 ts_ a _3 l a m _2 dZ i _2 t_h i _2 t e _6a k wp a _5a
1902,LXT_Nam_6_S0008_80,z u _2 r 7_X t _5b S 7 _6a z e _1 v 7_X n _4 b i J _2 t i J _4 n O j _5a,z u _2 r 7_X t _5b s 7 _6a z e _1 v 7_X n _4 b i J _2 t i J _4 n O j _5a
1903,ĐNK_7_NU_S0048_69,ts_ i m _1 d a j _6a b a N _2 ts_ 7_X n _1 v a N _2 m O _3 d O _3,ts_ i m _1 d a j _6a b a N _2 ts_ 7_X n _1 v a N _2 m O _3 d O _3
1904,PTT_7_NU_S0041_146,s e _1 v i _2 ts_ M7 _1 h E _2 r 7_X t _5b J ie w _2 dZ O _5a,s e _1 v i _2 ts_ M7 _1 h E _2 r 7_X t _5b J ie w _2 dZ O _5a
1905,PC_7_NAM_S0004_121,J a _2 t 7 _5a n uo j _1 m o t _6b k O n _1 ts_ O _5a v a _2 a _2 h a j _1 k O n _1 ts_ O _5a v a _2 m o t _6b k O n _1 m E w _2,J a _2 t 7 _5a n uo j _1 m o t _6b k O n _1 ts_ O _5a v a _2 a _2 h a j _1 k O n _1 ts_ O _5a v a _2 m o t _6b k O n _1 m E w _2
1906,TTT_Nu_6_S00049_17,t a j _6a S a w _1 b E _5a l e _1 S 7 _6a,t a j _6a S a w _1 b E _5a l e _1 S 7 _6a
1907,HYT_Nu_6_S0005_66,t 7 _5a d i _1 b ie n _3 J a _1 tS a N _1,t 7 _5a d i _1 b ie n _3 J a _1 tS a N _1
1908,THA_Nu_6_S00042_177,x i _1 z e _1 m E _6a v M7 _2 r a _1 x O j _3 J a _2,x i _1 z e _1 m E _6a v M7 _2 r a _1 x O j _3 J a _2
1909,LXT_Nam_6_S0008_31,m i J _2 ts_ O n _6a i _5a a _1 v a _2 i _5a s e _1,m i J _2 ts_ O n _6a i _5a a _1 v a _2 i _5a s e _1
1910,PTT_7_NU_S0041_49,k O _5a E m _1 h a _6a k a k _5b k o _1 k 7_X w _6a h O_X kp _6b tS O _2 m 7 j _5a d M7 k _6b N i _3 h E _2,k O _5a E m _1 h a _6a k a k _5b k o _1 k 7_X w _6a h O_X kp _6b tS O _2 m 7 j _5a d M7 k _6b N i _3 h E _2
1911,PTT_7_NU_S0041_135,k O _5a t_h e _3 N E _1 t_h 7_X j _5a 7_X m _1 t_h E_X J _1 n a w _2,k O _5a t_h e _3 N E _1 t_h 7_X j _5a 7_X m _1 t_h E_X J _1 n a w _2
1912,LXT_Nam_6_S0008_89,k O n _1 b M7 m _5a tS a_X N _5a,k O n _1 b M7 m _5a tS a_X N _5a
1913,PTL_7_NU_S0008_123,b a n _6a k O _5a h a_X j _1 r u _3 E m _1 h a j _5a h wp a _1 tS O_X Nm _1 k o Nm _1 v ie n _1 x o Nm _1,b a n _6a k O _5a h a_X j _1 r u _3 E m _1 h a j _5a h wp a _1 tS O_X Nm _1 k o Nm _1 v ie n _1 x o Nm _1
1914,NMA_7_NU_S0002_59,h wp a _1 d a w _2 M7 _1 r E t _5b,h wp a _1 d a w _2 d M7 _1 z E t _5b
1915,THA_Nu_6_S00042_13,t a j _6a v i _2 k wp a _6a k e w _1 k wp a _2 k wp a _2,t a j _6a v i _2 k wp a _6a k e w _1 k wp a _2 k wp a _2
1916,NHM_7_NU_S0006_110,d e n _5a ts_ ie w _2 G a_X t _6b s O_X Nm _1 r uo N _6a m O j _6a N M7 j _2,d e n _5a ts_ ie w _2 G a_X t _6b s O_X Nm _1 r uo N _6a m O j _6a N M7 j _2
1917,PTL_7_NU_S0008_101,a _2 t 7 _5a J i n _2 t_h 7_X j _5a k O n _1 tS 7_X w _1,a _2 t 7 _5a J i n _2 t_h 7_X j _5a k O n _1 tS 7_X w _1
1918,TPA_Nu_6_S0009_169,d a_X N _1 7 j _1 b a n _6a k O _5a m uo n _5a N E _1 t 7 _5a k e _3 k 7_X w _1 ts_ wp ie n _6a h wp a N _2 t M _3 e k _5b x o Nm _1,d a_X N _1 7 j _1 b a n _6a k O _5a m uo n _5a N E _1 t 7 _5a k e _3 k 7_X w _1 ts_ wp ie n _6a h wp a N _2 t M _3 e k _5b x o Nm _1
1919,PTT_7_NU_S0041_90,b E _5a ts_ M7 _1 N u _3 d M7 k _6b,b E _5a ts_ M7 _1 N u _3 d M7 k _6b
1920,ĐNK_7_NU_S0048_115,k O n _2 ts_ i m _1 M N _1 k O _5a m O _3 v M7 _2 k M N _5a v M7 _2 S a_X k _5b,k O n _2 ts_ i m _1 M N _1 k O _5a m O _3 v M7 _2 k M N _5a v M7 _2 S a_X k _5b
1921,NDBA_7_NAM_S0010_13,t_h 7_X t _6b t wp ie t _6b,t_h 7_X t _6b t wp ie t _6b
1922,NTM_Nam_6_S00010_15,d i _1 s E m _1 d E_X J _5a k a _5a,d i _1 s E m _1 d E_X J _5a k a _5a
1923,NHM_7_NU_S0006_27,l a _2 ts_ a_X t _6b,l a _2 ts_ a_X t _6b
1924,NDBA_7_NAM_S0010_17,h a_X N _2 N a_X j _2 ts_ i m _1 G O _4 k ie n _5a G O _4 G O _4 d u kp _6b d u kp _6b ts_ M7 _4 b e J _6a ts_ O _1 k 7_X j _1,h a_X N _2 N a_X j _2 ts_ i m _1 G O _4 k ie n _5a G O _4 G O _4 d u kp _6b d u kp _6b ts_ M7 _4 b e J _6a ts_ O _1 k 7_X j _1
1925,ĐNK_7_NU_S0048_16,x i _1 l 7 n _5a t_h e m _1 m o t _6b t uo j _3,x i _1 l 7 n _5a t_h e m _1 m o t _6b t uo j _3
1926,NMA_7_NU_S0002_117,s a _1 s a _1 dZ M7 _4 k E_X J _5a d o Nm _2 d a n _2 tS 7_X w _1 r a _1 v e _2 l M N _4 t_h M N _4 t M N _2 b M7 k _5b n a_X N _6a n e _2,s a _1 s a _1 dZ M7 _4 k E_X J _5a d o Nm _2 d a n _2 tS 7_X w _1 r a _1 v e _2 l M N _4 t_h M N _4 t M N _2 b M7 k _5b n a_X N _6a n e _2
1927,PTL_7_NU_S0008_171,ts_ u Nm _5a m i J _2 h a_X j _4 d O_X kp _6b n o j _5a t ie p _5b b a j _2 d o Nm _6a v 7_X t _6b b e _5a k O n _1 t_h e _5a n a w _2,ts_ u Nm _5a m i J _2 h a_X j _4 d O_X kp _6b n o j _5a t ie p _5b b a j _2 d o Nm _6a v 7_X t _6b b e _5a k O n _1 t_h e _5a n a w _2
1928,TPA_Nu_6_S0009_151,t_h e _5a r o j _2 b uo j _3 h O p _6b 7_X j _5a k u Nm _4 d e n _5a,t_h e _5a r o j _2 b uo j _3 h O p _6b 7_X j _5a k u Nm _4 d e n _5a
1929,NHM_7_NU_S0006_108,J M N _4 h a t _6b m 7_X j _3 v M7 _2 t_h 7 m _1,J M N _4 h a t _6b m 7_X j _3 v M7 _2 t_h 7 m _1
1930,LXT_Nam_6_S0008_115,t_h E w _1 k 7_X w _6a t_h E w _1 tS O_X Nm _6a v i _2 S a w _1 O_X Nm _1 x o Nm _1 d i _1 ts_ 7 j _1 k u Nm _2 b M7 m _5a,t_h E w _1 k 7_X w _6a t_h E w _1 tS O_X Nm _6a v i _2 S a w _1 O_X Nm _1 x o Nm _1 d i _1 ts_ 7 j _1 k u Nm _2 b M7 m _5a
1931,THA_Nu_6_S00042_36,k 7_X w _6a t_h 7_X j _5a t 7 _5a d O_X kp _6b h a_X j _1 x o Nm _1 k 7_X w _6a t_h 7_X j _5a t 7 _5a k e _3 ts_ wp ie n _6a h a_X j _1 x o Nm _1,k 7_X w _6a t_h 7_X j _5a t 7 _5a d O_X kp _6b h a_X j _1 x o Nm _1 k 7_X w _6a t_h 7_X j _5a t 7 _5a k e _3 ts_ wp ie n _6a h a_X j _1 x o Nm _1
1932,PTL_7_NU_S0008_73,J M N _1 ts_ u Nm _5a N wp a m _6a r 7_X t _5b x E w _5a d e _3 x o Nm _1 l a m _2 d a_X w _1 l a m _2 r 7 j _1 k O n _1,J M N _1 ts_ u Nm _5a N wp a m _6a r 7_X t _5b x E w _5a d e _3 x o Nm _1 l a m _2 d a_X w _1 l a m _2 r 7 j _1 k O n _1
1933,HYT_Nu_6_S0005_32,n O _5a ts_ i _3 m uo n _5a d uo _2 k O n _1,n O _5a ts_ i _3 m uo n _5a d uo _2 k O n _1
1934,ĐNK_7_NU_S0048_245,k a k _5b b a n _6a S E _4 tS a _3 l 7 j _2 l a j _6a l a _2,k a k _5b b a n _6a S E _4 tS a _3 l 7 j _2 l a j _6a l a _2
1935,THA_7_NU_S0043_100,r o j _2 t_h 7_X j _2 h O j _3,r o j _2 t_h 7_X j _2 h O j _3
1936,NTM_Nam_6_S00010_31,t_h a_X N _2 k u _1 v o _4 ts_ a j _2,t_h a_X N _2 k u _1 v o _4 ts_ a j _2
1937,NNM_Nu_6_S00045_2,b E _5a l e _1 m e _1 t i _1 v i _1,b E _5a l e _1 m e _1 t i _1 v i _1
1938,NMA_7_NU_S0002_175,v e _2 k wp e _1 d M7 k _6b t a_X m _5a dZ ie N _5a l a N _2,v e _2 k wp e _1 d M7 k _6b t a_X m _5a dZ ie N _5a l a N _2
1939,MK_7_NU_S0007_36,7_X m _1 t_h 7_X m _2 r a w _6a r M k _6b,7_X m _1 t_h 7_X m _2 r a w _5a r M k _5b
1940,THA_7_NU_S0043_104,t_h 7_X j _2 dZ a w _5a m i m _3 k M7 j _2 k a k _5b E m _1 m a N _1 ts_ ie k _5b s o _1 J M7 _6a d e n _5a d 7_X j _1 tS o Nm _2 t a m _6a k 7_X j _1 h wp a _1 v a w _2 d O _5a,t_h 7_X j _2 dZ a w _5a m i m _3 k M7 j _2 k a k _5b E m _1 m a N _1 ts_ ie k _5b s o _1 J M7 _6a d e n _5a d 7_X j _1 tS o Nm _2 t a m _6a k 7_X j _1 h wp a _1 v a w _2 d O _5a
1941,LXT_Nam_6_S0008_90,l M7 n _6a v M7 n _2 h o Nm _2,l M7 n _6a v M7 n _2 h o Nm _2
1942,TTT_Nu_6_S00049_29,k O _5a m a _5a b E _5a l e _1 tS a _3 S 7 _6a n M7 _4,k O _5a m a _5a b E _5a l e _1 tS a _3 S 7 _6a l M7 _4
1943,PTL_7_NU_S0008_36,f 7_X n _2 k wp a n _1 S a t _5b J E _5a,f 7_X n _2 k wp a n _1 s a t _5b J E _5a
1944,PTL_7_NU_S0008_63,ts_ u Nm _5a m i J _2 k u Nm _2 d O_X kp _6b S E_X k _5b b a w _5a v ie t _5b v e _2 l wp a j _2 d o Nm _6a v 7_X t _6b,ts_ u Nm _5a m i J _2 k u Nm _2 d O_X kp _6b s E_X k _5b b a w _5a v ie t _5b v e _2 l wp a j _2 d o Nm _6a v 7_X t _6b
1945,CNBA_Nu_6_S0003_145,t a _1 d a _4 a_X n _1 n O _5a ts_ M7 _1 J i _3,t a _1 d a _4 a_X n _1 n O _5a ts_ M7 _1 J i _3
1946,THA_7_NU_S0043_20,k a k _5b b a n _6a h O_X kp _6b S i J _1 d a _4 l a m _2 dZ i _2 v 7 j _5a dZ O_X Nm _6a tS a j _5a k 7_X j _1 d O _5a,k a k _5b b a n _6a h O_X kp _6b S i J _1 d a _4 l a m _2 dZ i _2 v 7 j _5a dZ O_X Nm _6a tS a j _5a k 7_X j _1 d O _5a
1947,CNBA_Nu_6_S0003_93,n a N _2 t ie n _1 k a _5a k O _5a t 7_X t _5b k a _3 k a k _5b t_h M _5a n a N _2 m uo n _5a,n a N _2 t ie n _1 k a _5a k O _5a t 7_X t _5b k a _3 k a k _5b t_h M _5a n a N _2 m uo n _5a
1948,MK_7_NU_S0007_9,b o _5a k wp E t _5b z O n _6a,b o _5a k wp E t _5b z O n _6a
1949,NT_7_NAM_S0009_5,t_h 7_X n _2 s o _1 o Nm _1 N a _4 l a_X n _1 k wp a_X j _1 r o j _2 b a_X j _1 d i _1 v 7 j _5a t ie N _5a k M7 j _2 N a w _6a N e _4,t_h 7_X n _2 s o _1 o Nm _1 N a _4 l a_X n _1 k wp a_X j _1 r o j _2 b a_X j _1 d i _1 v 7 j _5a t ie N _5a k M7 j _2 N a w _6a N e _4
1950,NMA_7_NU_S0002_52,t_h E w _1 t a k _5b dZ a _3 v i _2 S a w _1 b o _6a f 7_X n _6a 7_X j _5a k O _5a d a_X k _6b d ie m _3 J M _1 v 7_X j _6a,t_h E w _1 t a k _5b dZ a _3 v i _2 S a w _1 b o _6a f 7_X n _6a 7_X j _5a k O _5a d a_X k _6b d ie m _3 J M _1 v 7_X j _6a
1951,THA_7_NU_S0043_141,ts_ i m _1 E_X J _5a r u _3 k uo _3 s wp 7_X n _1 k u Nm _2 v e _2 N ie _4 l a _2 dZ i _2,ts_ i m _1 E_X J _5a r u _3 k uo _3 s wp 7_X n _1 k u Nm _2 v e _2 N ie _4 l a _2 dZ i _2
1952,THA_Nu_6_S00042_91,ts_ u Nm _5a m i J _2 k u Nm _2 t_h i _1 t i m _2 t ie N _5a J E _5a,ts_ u Nm _5a m i J _2 k u Nm _2 t_h i _1 t i m _2 t ie N _5a J E _5a
1953,THA_7_NU_S0043_132,tS 7 j _2 l a_X k _5b b u j _6a m M7 _1 r 7 j _1,tS 7 j _2 l a_X k _5b b u j _6a m M7 _1 r 7 j _1
1954,TPA_Nu_6_S0009_167,k O _5a b a n _6a wp a _2 l e n _1 n M k _5b n 7 _3,k O _5a b a n _6a wp a _2 l e n _1 n M k _5b n 7 _3
1955,ĐNK_7_NU_S0048_160,k a _1 h a t _5b N 7_X t _6b N u _2,k a _1 h a t _5b N 7_X t _6b N u _2
1956,NMA_7_NU_S0002_28,ts_ 7_X n _1 d a p _6b dZ i _2 k u Nm _4 n a t _5b,ts_ 7_X n _1 d a p _6b dZ i _2 k u Nm _4 n a t _5b
1957,NTN_7_NU_S0042_6,J M N _4 d ie w _2 m a _2 h a _2 v a _2 k a k _5b b a n _6a ie w _1 t_h i k _5b 7 _3 N o j _1 tS M7 N _2 m 7 j _5a d O _5a l a _2,J M N _4 d ie w _2 m a _2 h a _2 v a _2 k a k _5b b a n _6a ie w _1 t_h i k _5b 7 _3 N o j _1 tS M7 N _2 m 7 j _5a d O _5a l a _2
1958,MK_7_NAM_S0005_107,k u Nm _4 t_h wp 7 _3 7_X j _5a 7 _3 v u Nm _2 n u j _5a f ie _5a b a_X k _5b n a N _2 7_X w _1 k 7 _1 s i J _1 d E p _6b t wp ie t _6b tS 7_X n _2 k O _5a,k u Nm _4 t_h wp 7 _3 7_X j _5a 7 _3 v u Nm _2 n u j _5a f ie _5a b a_X k _5b n a N _2 7_X w _1 k 7 _1 s i J _1 d E p _6b t wp ie t _6b tS 7_X n _2 k O _5a
1959,NMA_7_NU_S0002_155,t_h wp ie n _2 a j _1 k E w _5a l M7 j _5a,t_h wp ie n _2 a j _1 k E w _5a l M7 j _5a
1960,GQM_Nam_6_S0006_68,S a_X w _1 d 7_X j _1 k O n _1 S E _4 d O_X kp _6b b a j _2 n a N _2 t ie n _1 k a _5a,s a_X w _1 d 7_X j _1 k O n _1 S E _4 d O_X kp _6b b a j _2 n a N _2 t ie n _1 k a _5a
1961,LDMT_Nam_6_S00047_26,d a _4 h M7 _5a t_h i _2 k o _5a m a _2 l a m _2,d a _4 h M7 _5a t_h i _2 k o _5a m a _2 l a m _2
1962,TPA_Nu_6_S0009_1,d a_X N _1 7 j _1 b 7_X j _1 dZ 7 _2 t 7 _5a v a _2 b a n _6a k u Nm _2 d O_X kp _6b b a j _2 ts_ u _5a G a _2 k wp a n _1 tS O_X Nm _6a d i _1,d a_X N _1 7 j _1 b 7_X j _1 dZ 7 _2 t 7 _5a v a _2 b a n _6a k u Nm _2 d O_X kp _6b b a j _2 ts_ u _5a G a _2 k wp a n _1 tS O_X Nm _6a d i _1
1963,TTD_7_NAM_S0001_184,t a _1 d 7_X j _1 tS 7_X w _1 d 7_X j _5a a j _1 m a _2 k wp a n _3 k o Nm _1,t a _1 d 7_X j _1 tS 7_X w _1 d 7_X j _5a a j _1 m a _2 k wp a n _3 k o Nm _1
1964,TPA_Nu_6_S0009_59,G a _2 tS o Nm _5a S 7 _6a ts_ a_X j _6a m 7_X t _5b,G a _2 tS o Nm _5a s 7 _6a ts_ a_X j _6a m 7_X t _5b
1965,CNBA_Nu_6_S0003_88,n a N _2 t ie n _1 k a _5a,n a N _2 t ie n _1 k a _5a
1966,MK_7_NU_S0007_47,m uo _2 s wp 7_X n _1 l E_X J _6a S E _1,m uo _2 s wp 7_X n _1 l E_X J _6a S E _1
1967,NHM_7_NU_S0006_118,h o m _1 S a_X w _1 l a N _1 l ie w _1 k u Nm _2 v 7 _6a b a n _2 k E_X k _5b l a m _2 h a j _1 t_h M _5a b E_X J _5a,h o m _1 s a_X w _1 l a N _1 l ie w _1 k u Nm _2 v 7 _6a b a n _2 k E_X k _5b l a m _2 h a j _1 t_h M _5a b E_X J _5a
1968,TTD_7_NAM_S0001_130,r o j _2 dZ 7 _2 b 7_X j _1 dZ 7 _2 ts_ u Nm _5a m i J _2 k u Nm _2 d O_X kp _6b b a j _2 k O n _1 tS 7_X w _1 d E n _1 l o Nm _1 m M7 t _6b J E _5a,r o j _2 dZ 7 _2 b 7_X j _1 dZ 7 _2 ts_ u Nm _5a m i J _2 k u Nm _2 d O_X kp _6b b a j _2 k O n _1 tS 7_X w _1 d E n _1 l o Nm _1 m M7 t _6b J E _5a
1969,THA_Nu_6_S00042_113,b a n _6a k O _5a t_h e _3 t i m _2 ts_ O _1 t 7 _5a t ie N _5a n a w _2 k O _5a 7_X m _1 M _1,b a n _6a k O _5a t_h e _3 t i m _2 ts_ O _1 t 7 _5a t ie N _5a n a w _2 k O _5a 7_X m _1 M _1
1970,TTD_7_NAM_S0001_152,a _2 k wp e n _1 l a _2 l 7 j _2 k uo _3 b a n _6a J O _3 n O j _5a v 7 j _5a k O n _1 tS 7_X w _1,a _2 k wp e n _1 l a _2 l 7 j _2 k uo _3 b a n _6a J O _3 l O j _5a v 7 j _5a k O n _1 tS 7_X w _1
1971,CNBA_Nu_6_S0003_92,J 7 _2 t_h e _5a n a N _2 l M7 t _5b tS e n _1 b ie n _3 r 7_X t _5b J E _6a J a N _2,J 7 _2 t_h e _5a n a N _2 l M7 t _5b tS e n _1 b ie n _3 z 7_X t _5b J E _6a J a N _2
1972,NDBA_7_NAM_S0010_85,m E w _2 tS 7 _3 v e _2 b a w _5a k a w _5a v 7 j _5a E_X J _1 ts_ u _3 k uo _3 m i J _2,m E w _2 tS 7 _3 v e _2 b a w _5a k a w _5a v 7 j _5a E_X J _1 ts_ u _3 k uo _3 m i J _2
1973,NNM_Nu_6_S00045_146,t_h e _5a l a _2 b a _2 ts_ u _3,t_h e _5a l a _2 b a _2 ts_ u _3
1974,HYT_Nu_6_S0005_114,k a _5a m a_X N _1 l O _1 l a_X N _5a l a_X m _5a,k a _5a m a_X N _1 l O _1 l a_X N _5a l a_X m _5a
1975,NNM_Nu_6_S00045_112,t M _2 tS O_X Nm _1 m ie N _6a k a _5a S 7_X w _5a k a _5a S 7_X w _5a,t M _2 tS O_X Nm _1 m ie N _6a k a _5a S 7_X w _5a k a _5a S 7_X w _5a
1976,LXT_Nam_6_S0008_110,t o j _1 k O n _2 b 7_X n _6a,t o j _1 k O n _2 b 7_X n _6a
1977,CNBA_Nu_6_S0003_39,ts_ a N _2 k a m _3 7 n _1 k o Nm _1 ts_ uo _5a d a _4 dZ u p _5b n a N _2 ts_ a N _2 f a _5a b O _3 f E p _5b f u _2 t_h wp i _3 v a _2 N O _3 l 7 j _2 s i n _1 k M7 j _5a k o Nm _1 ts_ uo _5a,ts_ a N _2 k a m _3 7 n _1 k o Nm _1 ts_ uo _5a d a _4 dZ u p _5b n a N _2 ts_ a N _2 f a _5a b O _3 f E p _5b f u _2 t_h wp i _3 v a _2 N O _3 l 7 j _2 s i n _1 k M7 j _5a k o Nm _1 ts_ uo _5a
1978,TPA_Nu_6_S0009_117,S O_X kp _5b k O n _1 d i _1 r O_X Nm _2 r a _4 m o t _6b N a_X j _2 m o t _6b d e m _1 m 7 j _5a d e n _5a J a _2 k o _1 ts_ i _6a k a _3,S O_X kp _5b k O n _1 d i _1 r O_X Nm _2 r a _4 m o t _6b N a_X j _2 m o t _6b d e m _1 m 7 j _5a d e n _5a J a _2 k o _1 ts_ i _6a k a _3
1979,THA_Nu_6_S00042_1,b 7_X j _1 dZ 7 _2 t 7 _5a k e _3 ts_ O _1 k 7_X w _6a N E _1 k 7_X w _1 ts_ wp ie n _6a S E _3 k wp a _6a J E _5a,b 7_X j _1 dZ 7 _2 t 7 _5a k e _3 ts_ O _1 k 7_X w _6a N E _1 k 7_X w _1 ts_ wp ie n _6a S E _3 k wp a _6a J E _5a
1980,PTT_7_NU_S0041_52,x o Nm _1 k O _5a t_h u _1 l a m _2 S a w _1 k O _5a d e m _1 tS a_X N _1 r M7 k _5b d E n _2 f a _5a k o _4,x o Nm _1 k O _5a t_h u _1 l a m _2 S a w _1 k O _5a d e m _1 tS a_X N _1 r M7 k _5b d E n _2 f a _5a k o _4
1981,LDMT_Nam_6_S00047_5,ts_ i _1 m e _1 z E p _5b l a_X m _5a,ts_ i _1 m e _1 z E p _5b l a_X m _5a
1982,NNM_Nu_6_S00045_84,v i _2 S a w _1 S O j _5a x o Nm _1 f a _5a d M7 k _6b J a _2 k uo _3 l 7 n _6a u t _5b,v i _2 S a w _1 S O j _5a x o Nm _1 f a _5a d M7 k _6b J a _2 k uo _3 l 7 n _6a u t _5b
1983,NHM_7_NU_S0006_42,v i _2 o Nm _1 m E_X J _6a d a _4 z M N _6a m o t _6b N o j _1 J a _2 t_h 7_X t _6b v M N _4 k wp ie t _5b ts_ o Nm _5a tS a _3 l a j _6a t_h 7_X n _2 dZ O _5a z O _1 d a _4 s o _1 N a _4,v i _2 o Nm _1 m E_X J _6a d a _4 z M N _6a m o t _6b N o j _1 J a _2 t_h 7_X t _6b v M N _4 k wp ie t _5b ts_ o Nm _5a tS a _3 l a j _6a t_h 7_X n _2 dZ O _5a z O _1 d a _4 s o _1 N a _4
1984,NTN_7_NU_S0042_3,t M7 N _3 t M7 N _6a b ie t _5b b a w _1 d ie w _2 v e _2 N o j _1 tS M7 N _2,t M7 N _3 t M7 N _6a b ie t _5b b a w _1 d ie w _2 v e _2 N o j _1 tS M7 N _2
1985,TTT_Nu_6_S00049_76,v a _2 S O j _5a z u Nm _2 S M k _5b v a _2 l 7_X j _5a N M7 j _2 f i _1 t_h a_X N _3 v a w _2 J a _2,v a _2 S O j _5a z u Nm _2 S M k _5b v a _2 l 7_X j _5a N M7 j _2 f i _1 t_h a_X N _3 v a w _2 J a _2
1986,PC_7_NAM_S0004_36,tS O_X Nm _1 k a k _5b l wp a j _2 ts_ i m _1 t 7 _5a t_h i k _5b J 7_X t _5b l a _2 l wp a j _2 ts_ i m _1 E n _5a,tS O_X Nm _1 k a k _5b l wp a j _2 ts_ i m _1 t 7 _5a t_h i k _5b J 7_X t _5b l a _2 l wp a j _2 ts_ i m _1 E n _5a
